reflective,transitive 
99.8288,98
99.8309,98
99.8329,98
99.8325,98
99.8308,98
99.828,98
99.8271,98
99.8283,98
99.8293,98
99.8294,98
99.8293,98
99.8293,98
99.8295,98
99.8298,98
99.8302,98
99.8301,98
99.83,98
99.83,98
99.8297,98
99.8284,98
99.8296,98
99.8307,98
99.8336,98
99.8356,98
99.8366,98
99.8386,98
99.8385,98
99.838,98
99.8363,98
99.8362,98
99.8371,98
99.8379,98
99.8387,98
99.8391,98
99.8395,98
99.8399,98
99.8411,98
99.8412,98
99.8409,98
99.8396,98
99.8371,98
99.8377,98
99.8378,98
99.8392,98
99.8399,98
99.8399,98
99.8398,98
99.8411,98
99.8405,98
99.8404,98
99.8395,98
99.8399,98
99.8417,98
99.8429,98
99.8439,98
99.8449,98
99.8456,98
99.8464,98
99.8471,98
99.8477,98
99.8491,98
99.8491,98
99.8503,98
99.8519,98
99.8518,98
99.8513,98
99.851,98
99.8506,98
99.8515,98
99.8526,98
99.8529,98
99.853,98
99.8515,98
99.8509,98
99.8519,98
99.8535,98
99.8548,98
99.856,98
99.8571,98
99.858,98
99.8587,98
99.8589,98
99.8606,98
99.8625,98
99.8635,98
99.863,98
99.8625,98
99.8628,98
99.8624,98
99.8628,98
99.8633,98
99.8647,98
99.8666,98
99.8665,98
99.8663,98
99.8639,98
99.8631,98
99.8637,98
99.8649,98
99.8655,98
99.8659,98
99.866,98
99.8659,98
99.8665,98
99.868,98
99.8706,98
99.8723,98
99.8722,98
99.8723,98
99.8723,98
99.8721,98
99.8721,98
99.8723,98
99.8722,98
99.87,98
99.868,98
99.8674,98
99.868,98
99.8685,98
99.8689,98
99.869,98
99.8689,98
99.8688,98
99.8682,98
99.8677,98
99.8656,98
99.865,98
99.8655,98
99.8686,98
99.8706,98
99.8711,98
99.8715,98
99.8717,98
99.8715,98
99.869,98
99.8656,98
99.8642,98
99.8639,98
99.8638,98
99.864,98
99.8642,98
99.8643,98
99.8643,98
99.8643,98
99.8645,98
99.8645,98
99.8642,98
99.8622,98
99.8624,98
99.8634,98
99.8662,98
99.8678,98
99.8681,98
99.8685,98
99.8688,98
99.866,98
99.8621,98
99.8599,98
99.8598,98
99.8596,98
99.8595,98
99.8594,98
99.8595,98
99.8595,98
99.8597,98
99.8597,98
99.8594,98
99.8592,98
99.858,98
99.8563,98
99.8553,98
99.8557,98
99.8585,98
99.8612,98
99.8622,98
99.862,98
99.8593,98
99.8548,98
99.8529,98
99.8524,98
99.8524,98
99.8524,98
99.8521,98
99.8521,98
99.8521,98
99.8521,98
99.8522,98
99.8516,98
99.8508,98
99.8494,98
99.8478,98
99.8439,98
99.8381,98
99.8366,98
99.8375,98
99.841,98
99.8419,98
99.8386,98
99.8364,98
99.8351,98
99.835,98
99.8347,98
99.835,98
99.8351,98
99.8351,98
99.8351,98
99.8352,98
99.835,98
99.8338,98
99.8327,98
99.831,98
99.8283,98
99.8246,98
99.8245,98
99.8267,98
99.8293,98
99.831,98
99.8321,98
99.8332,98
99.8331,98
99.8317,98
99.8295,98
99.8285,98
99.8284,98
99.8288,98
99.8291,98
99.8294,98
99.8295,98
99.829,98
99.8281,98
99.8271,98
99.8251,98
99.8217,98
99.8215,98
99.8232,98
99.8257,98
99.8265,98
99.8267,98
99.8267,98
99.8269,98
99.8277,98
99.8291,98
99.8305,98
99.8305,98
99.8289,98
99.827,98
99.8272,98
99.828,98
99.8286,98
99.829,98
99.8288,98
99.8287,98
99.8276,98
99.8261,98
99.826,98
99.8274,98
99.8297,98
99.8303,98
99.8295,98
99.8285,98
99.828,98
99.8281,98
99.8274,98
99.8271,98
99.8272,98
99.8265,98
99.8239,98
99.8235,98
99.8234,98
99.8239,98
99.824,98
99.824,98
99.8237,98
99.8229,98
99.822,98
99.8223,98
99.8232,98
99.8258,98
99.8262,98
99.8259,98
99.8254,98
99.8254,98
99.8258,98
99.8259,98
99.8264,98
99.8278,98
99.8287,98
99.8297,98
99.8297,98
99.8286,98
99.8286,98
99.8291,98
99.8298,98
99.8314,98
99.832,98
99.8324,98
99.833,98
99.8351,98
99.8362,98
99.8372,98
99.8369,98
99.8365,98
99.8358,98
99.8348,98
99.8349,98
99.8353,98
99.8354,98
99.8362,98
99.8367,98
99.839,98
99.8418,98
99.8441,98
99.8446,98
99.8427,98
99.8397,98
99.8395,98
99.8395,98
99.8389,98
99.838,98
99.8382,98
99.8395,98
99.8416,98
99.843,98
99.8435,98
99.8433,98
99.843,98
99.8425,98
99.8425,98
99.8423,98
99.8421,98
99.8427,98
99.8432,98
99.8435,98
99.8442,98
99.8443,98
99.843,98
99.8416,98
99.8407,98
99.8412,98
99.8411,98
99.8407,98
99.8396,98
99.8387,98
99.8387,98
99.8402,98
99.8433,98
99.8433,98
99.8431,98
99.8426,98
99.8424,98
99.8425,98
99.8426,98
99.8434,98
99.8437,98
99.846,98
99.8461,98
99.8442,98
99.8416,98
99.8423,98
99.8423,98
99.8425,98
99.8444,98
99.8451,98
99.8456,98
99.8456,98
99.8492,98
99.8505,98
99.8505,98
99.8515,98
99.851,98
99.8501,98
99.8498,98
99.8497,98
99.8492,98
99.8487,98
99.8489,98
99.8497,98
99.8496,98
99.8497,98
99.8484,98
99.8484,98
99.8473,98
99.8484,98
99.8491,98
99.8487,98
99.8485,98
99.8483,98
99.8485,98
99.8502,98
99.851,98
99.8513,98
99.8512,98
99.8504,98
99.8515,98
99.8528,98
99.8542,98
99.8555,98
99.8574,98
99.8577,98
99.8567,98
99.8535,98
99.8522,98
99.8525,98
99.8531,98
99.8533,98
99.8533,98
99.8531,98
99.8534,98
99.8523,98
99.8503,98
99.8483,98
99.8481,98
99.8498,98
99.8533,98
99.8544,98
99.855,98
99.8559,98
99.8567,98
99.8566,98
99.8569,98
99.8553,98
99.8537,98
99.8543,98
99.8552,98
99.8558,98
99.8562,98
99.8563,98
99.8565,98
99.8569,98
99.857,98
99.8567,98
99.8567,98
99.8564,98
99.8572,98
99.8592,98
99.8611,98
99.8633,98
99.8645,98
99.8654,98
99.8655,98
99.8641,98
99.8632,98
99.8636,98
99.8646,98
99.865,98
99.8651,98
99.865,98
99.8652,98
99.8656,98
99.8658,98
99.866,98
99.8654,98
99.8652,98
99.8646,98
99.8637,98
99.8644,98
99.8666,98
99.8693,98
99.8696,98
99.8683,98
99.8676,98
99.8681,98
99.8688,98
99.8687,98
99.8682,98
99.8677,98
99.8676,98
99.8675,98
99.8674,98
99.8675,98
99.8675,98
99.8676,98
99.8681,98
99.8691,98
99.8703,98
99.8713,98
99.8726,98
99.8741,98
99.8727,98
99.8711,98
99.8713,98
99.8715,98
99.8717,98
99.8715,98
99.8713,98
99.8711,98
99.8709,98
99.8705,98
99.8699,98
99.8695,98
99.8692,98
99.8693,98
99.8697,98
99.8699,98
99.8703,98
99.8703,98
99.8706,98
99.8706,98
99.8716,98
99.872,98
99.871,98
99.8708,98
99.8706,98
99.8702,98
99.8707,98
99.8708,98
99.8708,98
99.8706,98
99.8704,98
99.8704,98
99.8703,98
99.8704,98
99.8704,98
99.8704,98
99.8707,98
99.8708,98
99.8711,98
99.8714,98
99.8722,98
99.8736,98
99.8773,98
99.8794,98
99.8784,98
99.8755,98
99.8737,98
99.8737,98
99.8737,98
99.8738,98
99.8736,98
99.8734,98
99.8734,98
99.8736,98
99.8736,98
99.873,98
99.8722,98
99.8717,98
99.8707,98
99.8689,98
99.8674,98
99.8681,98
99.871,98
99.8739,98
99.8745,98
99.8731,98
99.8706,98
99.8699,98
99.8701,98
99.8703,98
99.8706,98
99.8706,98
99.8707,98
99.871,98
99.8714,98
99.8716,98
99.8714,98
99.8708,98
99.8692,98
99.8689,98
99.8693,98
99.8716,98
99.8736,98
99.8744,98
99.8753,98
99.875,98
99.8748,98
99.8719,98
99.8708,98
99.8708,98
99.8711,98
99.8715,98
99.8717,98
99.8719,98
99.8719,98
99.8719,98
99.8717,98
99.8713,98
99.8699,98
99.8699,98
99.8712,98
99.8737,98
99.8746,98
99.8748,98
99.875,98
99.8751,98
99.8759,98
99.8756,98
99.8733,98
99.8713,98
99.8706,98
99.8708,98
99.8712,98
99.8714,98
99.8716,98
99.8718,98
99.8718,98
99.872,98
99.8718,98
99.8712,98
99.8702,98
99.8701,98
99.873,98
99.8751,98
99.8758,98
99.8765,98
99.8761,98
99.8757,98
99.8726,98
99.8698,98
99.8681,98
99.8676,98
99.8675,98
99.8674,98
99.8675,98
99.8677,98
99.8679,98
99.868,98
99.8677,98
99.8668,98
99.8662,98
99.8646,98
99.8621,98
99.8626,98
99.8638,98
99.867,98
99.8696,98
99.8696,98
99.8697,98
99.8658,98
99.8624,98
99.8616,98
99.8611,98
99.8604,98
99.8602,98
99.8601,98
99.8603,98
99.8605,98
99.8603,98
99.8601,98
99.8595,98
99.8583,98
99.8564,98
99.854,98
99.8541,98
99.8556,98
99.8588,98
99.8603,98
99.8608,98
99.8617,98
99.8614,98
99.8588,98
99.8554,98
99.8541,98
99.8539,98
99.8535,98
99.8532,98
99.8533,98
99.8534,98
99.8531,98
99.853,98
99.8525,98
99.851,98
99.8491,98
99.8458,98
99.845,98
99.845,98
99.8481,98
99.8496,98
99.8503,98
99.85,98
99.848,98
99.8445,98
99.8421,98
99.8418,98
99.8416,98
99.841,98
99.8408,98
99.8408,98
99.8409,98
99.8405,98
99.8397,98
99.8391,98
99.8372,98
99.8345,98
99.8314,98
99.8263,98
99.8267,98
99.8289,98
99.8309,98
99.8327,98
99.8325,98
99.8316,98
99.828,98
99.8265,98
99.8265,98
99.8264,98
99.8265,98
99.8265,98
99.8267,98
99.8269,98
99.8269,98
99.8265,98
99.8257,98
99.8248,98
99.8228,98
99.8209,98
99.8211,98
99.8229,98
99.8246,98
99.8252,98
99.8259,98
99.8261,98
99.8273,98
99.8271,98
99.8251,98
99.8231,98
99.8228,98
99.8235,98
99.8244,98
99.8249,98
99.8252,98
99.8249,98
99.8245,98
99.824,98
99.8229,98
99.8213,98
99.8198,98
99.8197,98
99.8211,98
99.8221,98
99.8209,98
99.8202,98
99.82,98
99.8196,98
99.8194,98
99.817,98
99.8152,98
99.8152,98
99.8151,98
99.8156,98
99.8159,98
99.8163,98
99.8166,98
99.8171,98
99.8172,98
99.8168,98
99.8161,98
99.8147,98
99.8119,98
99.8124,98
99.8126,98
99.8136,98
99.8133,98
99.8123,98
99.8128,98
99.8125,98
99.8092,98
99.808,98
99.8087,98
99.8092,98
99.8104,98
99.8112,98
99.8117,98
99.8123,98
99.813,98
99.8141,98
99.8149,98
99.8152,98
99.8147,98
99.8147,98
99.8149,98
99.8164,98
99.8173,98
99.8163,98
99.8159,98
99.8161,98
99.8172,98
99.8165,98
99.8147,98
99.8112,98
99.8107,98
99.8118,98
99.8126,98
99.8134,98
99.8136,98
99.8141,98
99.8145,98
99.8148,98
99.8152,98
99.814,98
99.8137,98
99.8137,98
99.8155,98
99.816,98
99.8156,98
99.8152,98
99.8136,98
99.8132,98
99.813,98
99.8093,98
99.8067,98
99.8064,98
99.8057,98
99.8062,98
99.8064,98
99.8063,98
99.8063,98
99.8065,98
99.8064,98
99.8061,98
99.8045,98
99.8024,98
99.7994,98
99.7997,98
99.8014,98
99.8028,98
99.8034,98
99.8042,98
99.8035,98
99.8033,98
99.7999,98
99.7975,98
99.7972,98
99.7979,98
99.7988,98
99.7991,98
99.7995,98
99.7997,98
99.8001,98
99.8009,98
99.8011,98
99.8007,98
99.7999,98
99.7984,98
99.7986,98
99.8011,98
99.8034,98
99.8039,98
99.8046,98
99.8058,98
99.807,98
99.8069,98
99.8031,98
99.7997,98
99.7988,98
99.7989,98
99.7993,98
99.7998,98
99.8002,98
99.8001,98
99.8002,98
99.8003,98
99.7996,98
99.7984,98
99.7956,98
99.7952,98
99.7981,98
99.8003,98
99.8005,98
99.8018,98
99.8013,98
99.8026,98
99.8039,98
99.8036,98
99.8013,98
99.7982,98
99.7982,98
99.7988,98
99.7994,98
99.7999,98
99.7998,98
99.7998,98
99.7996,98
99.7991,98
99.798,98
99.7964,98
99.7932,98
99.7928,98
99.7938,98
99.7967,98
99.7974,98
99.7962,98
99.796,98
99.7956,98
99.7952,98
99.792,98
99.7912,98
99.7909,98
99.7914,98
99.7921,98
99.7925,98
99.7927,98
99.7932,98
99.7935,98
99.7933,98
99.7932,98
99.7933,98
99.7927,98
99.7926,98
99.795,98
99.797,98
99.7967,98
99.7971,98
99.7971,98
99.7967,98
99.7952,98
99.7918,98
99.7901,98
99.7898,98
99.7903,98
99.7905,98
99.7908,98
99.7909,98
99.7909,98
99.7912,98
99.7917,98
99.7917,98
99.7899,98
99.7896,98
99.7897,98
99.792,98
99.7936,98
99.7935,98
99.7927,98
99.7921,98
99.7908,98
99.79,98
99.7869,98
99.7842,98
99.7831,98
99.7831,98
99.7833,98
99.7836,98
99.7839,98
99.7842,98
99.7842,98
99.784,98
99.784,98
99.7833,98
99.7814,98
99.779,98
99.779,98
99.7818,98
99.7842,98
99.7849,98
99.7836,98
99.7818,98
99.7777,98
99.7742,98
99.7725,98
99.7721,98
99.7717,98
99.7713,98
99.7712,98
99.7713,98
99.7715,98
99.7717,98
99.7713,98
99.7712,98
99.7693,98
99.7679,98
99.7645,98
99.7596,98
99.7584,98
99.7598,98
99.763,98
99.7633,98
99.7626,98
99.7609,98
99.7573,98
99.7553,98
99.7543,98
99.7544,98
99.7544,98
99.7542,98
99.7543,98
99.7546,98
99.7547,98
99.7543,98
99.7543,98
99.7536,98
99.7523,98
99.7502,98
99.7486,98
99.7487,98
99.7525,98
99.7537,98
99.7545,98
99.7552,98
99.7563,98
99.7565,98
99.7559,98
99.7514,98
99.7484,98
99.748,98
99.7478,98
99.7478,98
99.7476,98
99.7476,98
99.7472,98
99.7463,98
99.7455,98
99.7433,98
99.7394,98
99.7384,98
99.7396,98
99.7427,98
99.7441,98
99.7447,98
99.7442,98
99.7447,98
99.7461,98
99.746,98
99.744,98
99.7404,98
99.7383,98
99.7383,98
99.7383,98
99.7379,98
99.7373,98
99.7362,98
99.7351,98
99.7306,98
99.7256,98
99.723,98
99.7234,98
99.7254,98
99.7254,98
99.7278,98
99.7284,98
99.7269,98
99.7271,98
99.7273,98
99.727,98
99.7261,98
99.723,98
99.7224,98
99.7227,98
99.7235,98
99.724,98
99.7241,98
99.7235,98
99.724,98
99.7223,98
99.723,98
99.7237,98
99.7259,98
99.7283,98
99.7287,98
99.7287,98
99.7273,98
99.7267,98
99.7277,98
99.7273,98
99.7273,98
99.7274,98
99.727,98
99.7262,98
99.7247,98
99.7244,98
99.7244,98
99.7255,98
99.7259,98
99.7266,98
99.7258,98
99.7247,98
99.7244,98
99.725,98
99.7268,98
99.7275,98
99.7268,98
99.7244,98
99.7218,98
99.7209,98
99.7204,98
99.7193,98
99.7177,98
99.7173,98
99.7153,98
99.7132,98
99.7138,98
99.715,98
99.7157,98
99.7164,98
99.716,98
99.7158,98
99.7158,98
99.7145,98
99.7116,98
99.7105,98
99.7102,98
99.7121,98
99.7123,98
99.7099,98
99.7088,98
99.7065,98
99.7056,98
99.706,98
99.7046,98
99.7043,98
99.702,98
99.7,98
99.7016,98
99.7022,98
99.7029,98
99.7033,98
99.7045,98
99.7049,98
99.7051,98
99.7052,98
99.7033,98
99.7037,98
99.704,98
99.7057,98
99.7063,98
99.7049,98
99.7042,98
99.7051,98
99.7057,98
99.7049,98
99.707,98
99.7077,98
99.7072,98
99.7039,98
99.7012,98
99.7019,98
99.7018,98
99.7026,98
99.7027,98
99.7034,98
99.7034,98
99.7027,98
99.7018,98
99.7014,98
99.7015,98
99.7039,98
99.7045,98
99.7032,98
99.7018,98
99.6996,98
99.6984,98
99.6981,98
99.6967,98
99.6967,98
99.6925,98
99.6904,98
99.6906,98
99.6911,98
99.6918,98
99.6919,98
99.6912,98
99.6911,98
99.689,98
99.6884,98
99.686,98
99.6828,98
99.6824,98
99.6829,98
99.6842,98
99.6852,98
99.6856,98
99.6863,98
99.6878,98
99.689,98
99.6919,98
99.6919,98
99.6909,98
99.6869,98
99.6862,98
99.6852,98
99.6852,98
99.6855,98
99.6862,98
99.6861,98
99.685,98
99.6838,98
99.6833,98
99.6826,98
99.6839,98
99.6861,98
99.6859,98
99.6848,98
99.6848,98
99.6862,98
99.6848,98
99.6842,98
99.6861,98
99.6876,98
99.6895,98
99.6894,98
99.6845,98
99.6806,98
99.6813,98
99.6823,98
99.683,98
99.684,98
99.6841,98
99.6826,98
99.6834,98
99.6838,98
99.6852,98
99.6864,98
99.6839,98
99.6824,98
99.6812,98
99.682,98
99.6815,98
99.6811,98
99.6811,98
99.6827,98
99.6823,98
99.6804,98
99.6764,98
99.6763,98
99.6767,98
99.6771,98
99.6775,98
99.6773,98
99.6767,98
99.6777,98
99.6753,98
99.6741,98
99.6741,98
99.6761,98
99.6779,98
99.6759,98
99.675,98
99.6731,98
99.6723,98
99.6725,98
99.6735,98
99.6752,98
99.6761,98
99.6757,98
99.6701,98
99.6694,98
99.6708,98
99.6729,98
99.6742,98
99.6761,98
99.6774,98
99.6789,98
99.6812,98
99.6818,98
99.6846,98
99.6855,98
99.6836,98
99.6816,98
99.6804,98
99.6802,98
99.6796,98
99.6791,98
99.6807,98
99.6826,98
99.6821,98
99.6807,98
99.6777,98
99.6776,98
99.6786,98
99.68,98
99.6813,98
99.6815,98
99.6815,98
99.682,98
99.6811,98
99.6824,98
99.683,98
99.6857,98
99.6856,98
99.686,98
99.6852,98
99.6839,98
99.6824,98
99.6809,98
99.6801,98
99.6795,98
99.6754,98
99.6731,98
99.6716,98
99.6724,98
99.6738,98
99.6744,98
99.6749,98
99.6751,98
99.6766,98
99.6777,98
99.6767,98
99.6755,98
99.6729,98
99.6724,98
99.6769,98
99.6806,98
99.6807,98
99.6798,98
99.6789,98
99.6794,98
99.6783,98
99.6748,98
99.6697,98
99.6674,98
99.6677,98
99.6698,98
99.6715,98
99.6729,98
99.674,98
99.6741,98
99.6752,98
99.6762,98
99.6761,98
99.6742,98
99.6742,98
99.6749,98
99.6779,98
99.6778,98
99.676,98
99.6756,98
99.675,98
99.6753,98
99.6743,98
99.6719,98
99.6693,98
99.6662,98
99.6666,98
99.6689,98
99.6704,98
99.6714,98
99.6725,98
99.6737,98
99.6752,98
99.6756,98
99.6753,98
99.6735,98
99.6723,98
99.6717,98
99.6754,98
99.6749,98
99.6736,98
99.6723,98
99.6709,98
99.6693,98
99.6664,98
99.6628,98
99.6605,98
99.66,98
99.6598,98
99.6608,98
99.6615,98
99.6622,98
99.663,98
99.6633,98
99.6638,98
99.6637,98
99.6612,98
99.6586,98
99.6596,98
99.6608,98
99.6642,98
99.6639,98
99.6648,98
99.6653,98
99.6652,98
99.6656,98
99.6653,98
99.6602,98
99.6556,98
99.6556,98
99.657,98
99.6576,98
99.6584,98
99.659,98
99.6595,98
99.66,98
99.6615,98
99.6619,98
99.6612,98
99.6612,98
99.6639,98
99.6655,98
99.6674,98
99.6673,98
99.6667,98
99.6685,98
99.6712,98
99.6743,98
99.6768,98
99.6766,98
99.6732,98
99.6706,98
99.6705,98
99.6711,98
99.6717,98
99.6726,98
99.672,98
99.6717,98
99.6695,98
99.6665,98
99.6664,98
99.6689,98
99.6736,98
99.677,98
99.678,98
99.677,98
99.6756,98
99.6757,98
99.676,98
99.6781,98
99.6781,98
99.6754,98
99.6698,98
99.6683,98
99.6681,98
99.6689,98
99.6693,98
99.6691,98
99.6699,98
99.6692,98
99.6678,98
99.6643,98
99.6632,98
99.6647,98
99.6684,98
99.6723,98
99.6733,98
99.6736,98
99.6744,98
99.6758,98
99.6781,98
99.6812,98
99.6848,98
99.6849,98
99.6825,98
99.6785,98
99.6773,98
99.6775,98
99.6785,98
99.6802,98
99.6798,98
99.6793,98
99.6789,98
99.6793,98
99.6811,98
99.6844,98
99.687,98
99.6876,98
99.6877,98
99.6863,98
99.6859,98
99.6866,98
99.687,98
99.6892,98
99.6889,98
99.689,98
99.6848,98
99.682,98
99.6802,98
99.6792,98
99.6786,98
99.6791,98
99.6779,98
99.6766,98
99.6757,98
99.6749,98
99.6746,98
99.6787,98
99.6837,98
99.6851,98
99.6852,98
99.6854,98
99.6856,98
99.687,98
99.6883,98
99.6879,98
99.6814,98
99.6763,98
99.6748,98
99.6752,98
99.6756,98
